STNAME,CTYNAME,CS,TOT_POP,POP_DENSITY,BLACK_PCT,HISPANIC_PCT,OVER_70_PCT,HLTH_INS_PCT,MEAN_INCOME,MEDIAN_INCOME,PCT_POVERTY
Tennessee,Williamson,WilliamsonTennessee,238412,409.2207346378304,4.46076539771488,4.917957149807896,8.841417378319884,95.1,109026,144449,4.3
Tennessee,Wilson,WilsonTennessee,144657,253.4152024245397,7.489440538653505,4.645471702026172,10.557387475199956,93.4,71513,87807,8.2
Texas,Bell,BellTexas,362924,345.3064641966851,24.444511798613483,25.559070218558155,7.45555543309343,88.2,54184,69605,13.9
Texas,Bexar,BexarTexas,2003554,1616.003936055234,8.604809253955722,60.681568852149724,8.220392362771356,84.9,55456,76006,16.3
Texas,Brazoria,BrazoriaTexas,374264,275.6603078736098,15.12622106320672,31.56889254643781,7.931299831135242,86.6,79270,97877,9.2
Texas,Brewster,BrewsterTexas,9203,1.4882603218445827,1.6625013582527437,45.19178528740628,16.364229055742694,83.2,43894,60719,12.4
Texas,Cameron,CameronTexas,423163,474.97306155434836,0.8200149824063068,90.00337931246352,9.609063174237823,71.4,37132,53211,30.6
Texas,Collin,CollinTexas,1034730,1230.0203273777684,10.861963990606245,15.524436326384661,7.4221294443961225,89.6,94192,120691,6.6
Texas,Dallas,DallasTexas,2635516,3024.8783399136905,23.57591454576637,40.75843212486663,7.190280764753468,79.0,56854,85064,16.6
Texas,Denton,DentonTexas,887207,1009.9916897191581,11.024371989851298,19.60140080048963,6.779252192554838,88.5,83376,108579,8.1
Texas,Ector,EctorTexas,166223,185.16748543483828,5.339814586429075,62.55933294429772,6.293352905434266,78.5,60676,82506,11.8
Texas,Ellis,EllisTexas,184826,197.57132625682797,12.156839405711317,26.89286139395972,8.546416629694956,84.8,72213,90350,9.3
Texas,El Paso,El PasoTexas,839238,828.7215238621887,3.9851627309535558,82.94607727486124,8.529046587499613,79.3,44597,60632,21.3
Texas,Galveston,GalvestonTexas,342139,904.2684216090496,13.232633520294385,25.385004340341204,9.671800057871216,85.8,69369,95026,13.2
Texas,Gregg,GreggTexas,123945,453.51262349066957,20.906047036992213,19.22142885957481,10.782201783048933,81.0,49287,67886,17.6
Texas,Harris,HarrisTexas,4713325,2766.8801512198556,19.96140728678799,43.72749598213576,6.958739318846037,79.8,60146,89270,16.2
Texas,Harrison,HarrisonTexas,66553,73.95188621590088,21.109491683320062,13.640256637567052,11.850705452797019,85.1,51202,68884,16.1
Texas,Hidalgo,HidalgoTexas,868707,553.0101154137517,0.8917851473511783,92.48860663031378,7.920046690080776,69.5,38398,56090,31.2
Texas,Hood,HoodTexas,61643,146.54573982502853,1.150171146764434,12.812484791460507,17.375857761627437,84.7,59049,80447,10.7
Texas,Hunt,HuntTexas,98594,117.3291127189642,8.245937886686816,17.63089031786924,10.878958151611661,83.0,51928,67512,17.5
Texas,Jefferson,JeffersonTexas,251565,287.0763437179048,34.10927593266154,22.092103432512474,10.051477749289447,79.5,48463,68549,18.4
Texas,Johnson,JohnsonTexas,175817,242.6099435620748,4.200390178424157,22.616129270775865,9.610560981020038,83.9,62066,78174,10.6
Texas,Kaufman,KaufmanTexas,136154,174.3998975278596,13.90631197026896,23.2552844573057,7.640612835465722,84.9,65390,81752,13.0
Texas,McLennan,McLennanTexas,256623,247.44286954006367,14.831484317461802,26.98355174711542,10.046644299224933,84.9,48199,66650,19.3
Texas,Maverick,MaverickTexas,58722,45.90310022982037,0.7118286161915466,95.11597016450393,8.005517523245121,69.9,38035,54137,26.8
Texas,Montgomery,MontgomeryTexas,607391,583.0543129763664,5.850926339046842,25.16286872871017,8.747083838911013,85.7,77416,110807,9.9
Texas,Navarro,NavarroTexas,50113,49.635014807404694,13.323888013090416,28.541496218546087,11.815297427813142,82.6,47920,64220,18.2
Texas,Nueces,NuecesTexas,362294,432.0842476862895,4.269736733150425,64.49099350251454,10.032183806521775,83.0,55048,74820,16.4
Texas,Orange,OrangeTexas,83396,249.93556507926994,8.833757014724927,8.482421219243129,11.102450956880427,84.6,55700,74104,13.8
Texas,Parker,ParkerTexas,142878,158.14185150750433,1.6629572082475959,13.022998642198239,10.233205951931017,86.1,74625,97384,8.3
Texas,Polk,PolkTexas,51353,48.57959114171925,10.053940373493273,15.529764570716415,10.975016065273694,81.6,46182,63446,17.3
Texas,Potter,PotterTexas,117415,129.2590023888944,11.111868159945493,39.063152067453046,8.674360175446068,78.3,43157,60730,20.1
Texas,Randall,RandallTexas,137713,151.077297759835,3.546506139580141,23.07116975158482,10.338893205434491,89.3,67397,86352,8.7
Texas,Rockwall,RockwallTexas,104915,825.8422544080604,7.418386312729353,18.62650717247295,8.423962255158939,88.8,94767,114436,5.7
Texas,Smith,SmithTexas,232751,252.59211026100166,17.807012644413987,20.084124235771274,11.638188450318152,82.8,53511,73922,16.4
Texas,Tarrant,TarrantTexas,2102515,2434.5653709429025,17.862036656099956,29.474700537213767,7.576592794819538,83.7,64874,89207,12.9
Texas,Travis,TravisTexas,1273954,1286.5623106443143,8.890273903139361,33.641010585939526,6.292848878373944,86.5,71767,103148,13.1
Texas,Victoria,VictoriaTexas,92084,104.3870587435101,6.566830285391599,47.83892967290734,11.468876243429913,84.2,55631,76886,15.2
Utah,Cache,CacheUtah,128289,110.13727560718057,1.078034749666768,10.929230097670105,6.544598523645831,92.6,56840,72148,15.2
Utah,Carbon,CarbonUtah,20463,13.840472373840878,0.6157454918633631,13.419342227434882,11.884865366759517,89.4,50278,60125,15.8
Utah,Davis,DavisUtah,355481,1189.7750853470782,1.43242536169303,10.160036682691901,6.802613923107001,93.7,79690,95480,5.5
Utah,Duchesne,DuchesneUtah,19938,6.151899905891791,0.5416792055371652,8.305747818236533,8.385996589427226,85.1,63919,72770,13.3
Utah,Salt Lake,Salt LakeUtah,1160437,1563.3413267230694,2.2395011534447797,18.806966685826115,7.235636230144333,88.7,71230,92551,9.8
Utah,San Juan,San JuanUtah,15308,1.9575472602906143,0.4180820486020381,5.794355892343873,9.870655866213744,79.0,44680,59997,26.6
Utah,Tooele,TooeleUtah,72259,10.409934666887565,0.8926223722996443,12.946484174981663,5.8940754784871086,92.3,71020,79400,6.7
Utah,Uintah,UintahUtah,35734,7.97689125810045,0.6716292606481222,8.431745676386635,7.354340404096939,85.3,66736,80958,11.9
Utah,Utah,UtahUtah,636235,317.56969228081556,0.827210071750218,12.173960879234874,5.342051286081401,91.4,70408,88432,11.2
Vermont,Bennington,BenningtonVermont,35470,52.54970517644967,1.3645334085142373,2.227234282492247,16.134761770510288,95.8,53040,74969,11.3
Vermont,Chittenden,ChittendenVermont,163774,305.2182340005218,2.549855288385214,2.4600974513659066,10.44366016583829,96.7,69896,91828,11.8
Vermont,Rutland,RutlandVermont,58191,62.58308059624443,0.7200426182743036,1.6084961591998765,15.187915657060369,95.1,54973,68615,10.7
Virginia,Albemarle,AlbemarleVirginia,109330,151.69973636742054,9.695417543217781,5.7742614104088545,13.27357541388457,92.7,75394,107948,9.8
Virginia,Arlington,ArlingtonVirginia,236842,9119.83057373893,9.678182079192036,15.60154026735123,7.295158797848354,93.4,117374,149525,7.2
Virginia,Caroline,CarolineVirginia,30725,58.24534132054369,27.173311635475994,5.243287225386493,11.433685923515052,93.0,64715,82975,8.3
Virginia,Chesterfield,ChesterfieldVirginia,352802,833.4561776517836,24.535291750046767,9.461964501335027,10.024886480235374,92.4,80214,98678,7.1
Virginia,Fairfax,FairfaxVirginia,1147532,2935.08964882216,10.627503198167894,16.51500786034725,9.327495878110588,91.4,121133,153844,6.2
Virginia,Fauquier,FauquierVirginia,71222,110.00386130203104,7.826233467187105,9.157282862037011,11.38131476229255,92.1,97469,122640,6.1
Virginia,Frederick,FrederickVirginia,89313,215.99274486094316,4.730554342592903,9.321151456115011,12.419244678826152,90.1,73250,90356,6.2
Virginia,Giles,GilesVirginia,16720,46.995334195289225,1.5968899521531101,1.8361244019138756,15.580143540669855,91.1,52478,61973,11.3
Virginia,Hanover,HanoverVirginia,107766,230.00384172109105,9.52433977321233,3.105803314589017,12.403726592802924,94.9,88652,105579,5.6
Virginia,Henrico,HenricoVirginia,330818,1415.5669661959778,30.87347121377918,5.965213501079143,10.718884703976205,91.7,68572,93759,10.0
Virginia,Loudoun,LoudounVirginia,413538,802.1142059120181,8.092363942370472,13.90633992523057,6.508954437077125,93.8,136268,160726,3.7
Virginia,Madison,MadisonVirginia,13261,41.35275040538855,9.267777693989895,3.227509237614056,15.81328708242214,87.4,54197,75733,8.3
Virginia,Prince Edward,Prince EdwardVirginia,22802,65.15601783060922,32.839224629418474,2.9558810630646435,11.591088501008684,90.7,46189,64342,19.9
Virginia,Prince William,Prince WilliamVirginia,470335,1398.1420927467302,22.220757545153987,24.487439803544284,6.703732446022516,88.6,103445,122231,6.8
Virginia,Roanoke,RoanokeVirginia,94186,375.9619990419926,6.404348841653749,3.30622385492536,15.292081625719323,94.7,65467,83540,7.4
Virginia,Rockbridge,RockbridgeVirginia,22573,37.77528616373252,3.3048332078146463,2.037832809108227,18.823373056306206,90.5,54805,75313,13.8
Virginia,Rockingham,RockinghamVirginia,81948,96.51273716567148,2.540635524967052,7.443744813784351,13.542734416947333,88.6,59817,76808,9.5
Virginia,Stafford,StaffordVirginia,152882,568.4190957763236,20.006279352703395,14.176292827147735,6.995591371122827,92.6,106773,122695,4.5
Virginia,Wythe,WytheVirginia,28684,62.1107790914209,2.97378329382234,1.3910193836285036,15.10598242922884,90.7,48043,63002,15.6
Virginia,Richmond City,Richmond CityVirginia,230436,3852.800535027587,46.892412643857725,7.292697321599055,8.783349823812252,86.6,45117,71732,24.5
Washington,Adams,AdamsWashington,19983,10.38088707415142,2.1868588300055047,64.7350247710554,7.346244307661512,80.5,49142,61370,25.2
Washington,Asotin,AsotinWashington,22582,35.49456940318448,0.7882384199805155,4.379594367195111,16.81870516340448,92.7,50423,65079,13.0
Washington,Benton,BentonWashington,204390,120.20254296098518,1.8127109936885366,22.60873819658496,10.164880865012965,92.4,65650,83941,12.8
Washington,Chelan,ChelanWashington,77200,26.4335582925017,0.8963730569948187,28.24481865284974,13.086787564766839,91.1,56135,75117,11.6
Washington,Clallam,ClallamWashington,77331,44.48579958926096,1.1612419340238715,6.563991154905537,20.678641165897247,91.1,49913,65858,15.9
Washington,Clark,ClarkWashington,488241,776.2178060413355,2.38591187548772,10.190868853701348,10.437878015160546,93.7,71636,91321,9.3
Washington,Columbia,ColumbiaWashington,3985,4.587684054200293,0.6775407779171895,7.904642409033877,19.924717691342533,95.1,51111,70516,11.6
Washington,Cowlitz,CowlitzWashington,110593,97.0003420662556,1.1465463456095775,9.33603392619786,13.058692683985424,94.2,51752,67765,16.0
Washington,Franklin,FranklinWashington,95222,76.6577843612388,2.840730083384092,53.560101657180056,6.022767847766272,85.1,62002,76571,15.7
Washington,Grant,GrantWashington,97733,36.474206104847525,1.8233350045532215,42.1925040672035,9.385775531294446,86.5,54982,70214,14.4
Washington,Grays Harbor,Grays HarborWashington,75061,39.46362570516764,1.417513755478877,10.318274470097654,14.552164239751669,91.6,47770,62610,15.9
Washington,Jefferson,JeffersonWashington,32221,17.863835449354106,1.0800409670711648,3.7925576487384003,25.39648055615903,94.0,54471,72540,13.3
Washington,King,KingWashington,2252782,1064.85817061123,7.047197642736847,9.882980243982773,8.913956166198062,94.3,89418,120828,9.5
Washington,Kitsap,KitsapWashington,271473,687.3778295437281,3.196266295359023,8.24280867710601,12.165114026072574,95.0,71610,89103,9.7
Washington,Kittitas,KittitasWashington,47935,20.866071467437436,1.1891102534682383,9.010117867946176,10.954417440283718,93.2,55193,67446,19.0
Washington,Lewis,LewisWashington,80707,33.58872981521558,0.9354826718871969,10.531924120584337,14.255269059685032,91.8,50216,64205,14.4
Washington,Mason,MasonWashington,66768,69.59204519397136,1.5022166307213036,10.632338844955667,15.216870357057271,91.9,55726,68123,15.0
Washington,Okanogan,OkanoganWashington,42243,8.018823154226098,0.9255971403546149,20.720592760930806,14.487607414246147,87.6,45808,57131,20.6
Washington,Pierce,PierceWashington,904980,542.0632401123682,7.7085681451523795,11.384450485093593,9.335123428142058,93.3,67868,85781,11.2
Washington,Skagit,SkagitWashington,129205,74.63320240295748,1.1230215548933866,18.613830734104717,14.494795093069154,92.3,62865,81114,12.8
Washington,Snohomish,SnohomishWashington,822083,393.8556104385154,3.8046036714054416,10.603187269411968,8.953475500648961,93.5,82751,99907,8.1
Washington,Spokane,SpokaneWashington,522798,296.40603473202594,2.0051721697481626,6.08934999751338,10.884892444117995,94.4,54852,73704,14.4
Washington,Stevens,StevensWashington,45723,18.453286624666536,0.5686416026944864,3.8492662336242156,15.486735341075608,92.4,49200,62370,15.6
Washington,Thurston,ThurstonWashington,290536,402.4267272425065,3.5943910565299997,9.366137070793293,11.685987278684912,94.4,69592,84316,11.0
Washington,Walla Walla,Walla WallaWashington,60760,47.83762292048845,2.2448979591836733,21.668861092824226,12.878538512179066,91.9,56533,73555,13.8
Washington,Whatcom,WhatcomWashington,229247,108.80979277218229,1.2619576264902048,9.809942987258284,11.919458051795662,93.5,59285,76439,15.0
Washington,Whitman,WhitmanWashington,50104,23.20607292887281,2.3770557240938848,6.50646654957688,7.224972058119112,95.6,42163,58665,26.8
Washington,Yakima,YakimaWashington,250873,58.40503794757183,1.5545714365435896,50.15127175901751,9.513179975525466,86.5,49871,66331,18.2
West Virginia,Berkeley,BerkeleyWest Virginia,119171,371.0873762222084,7.887825058109775,4.802342851868324,9.809433503117369,93.6,60615,72871,12.7
West Virginia,Brooke,BrookeWest Virginia,21939,245.9253446922991,1.4813801905282828,0.8979443001048362,16.61880669128037,94.6,49772,58298,13.6
West Virginia,Cabell,CabellWest Virginia,91945,327.18311863924276,4.823535809451302,1.4138887378323999,13.493936592528142,92.8,38321,56507,22.5
West Virginia,Gilmer,GilmerWest Virginia,7823,23.110782865583456,10.814265626997315,5.5093953726192,12.527163492266395,91.1,35810,48290,18.9
West Virginia,Greenbrier,GreenbrierWest Virginia,34662,33.99668487695793,2.732098551728117,2.0973977266170443,16.1531359990768,93.5,39038,53919,17.9
West Virginia,Hancock,HancockWest Virginia,28810,348.747125045394,2.714335300242971,1.6001388406803194,15.87296077750781,93.6,45580,58024,13.1
West Virginia,Kanawha,KanawhaWest Virginia,178124,197.56652136780576,7.559902090678404,1.1694100738811166,14.18730771821877,93.6,45426,65129,17.1
West Virginia,Marshall,MarshallWest Virginia,30531,99.96071112857283,0.7795355540270544,0.9826078412105729,15.397464871769676,91.9,43918,60023,15.1
West Virginia,Monongalia,MonongaliaWest Virginia,105612,293.31778036993836,3.8849751922130062,2.2270196568571756,8.39298564557058,94.6,49926,75862,21.2
West Virginia,Ohio,OhioWest Virginia,41411,391.33434133434133,3.6632778730289055,1.2967569003404893,15.07328970563377,94.9,48418,70333,13.5
West Virginia,Tucker,TuckerWest Virginia,6839,16.325312708870428,0.4094165813715456,0.8919432665594385,18.540722327825705,95.2,45655,52580,14.1
West Virginia,Wood,WoodWest Virginia,83518,228.02926882542457,1.2380564668694174,1.218898919993295,14.5345913455782,93.6,45958,63271,16.7
Wisconsin,Ashland,AshlandWisconsin,15562,14.891296026946337,0.5333504690913764,3.0330291736280683,13.147410358565736,93.8,43861,55692,14.3
Wisconsin,Brown,BrownWisconsin,264542,499.40911064544747,2.976464984766124,9.036750308079625,10.149239062228304,94.1,59963,77046,10.3
Wisconsin,Columbia,ColumbiaWisconsin,57532,75.15316186171673,1.7346867830077175,3.651880692484183,12.064590141138845,94.8,65348,79421,8.2
Wisconsin,Dane,DaneWisconsin,546695,456.6294143196017,5.531969379635812,6.541673144989437,9.23696027949771,95.7,70541,92547,11.9
Wisconsin,Dodge,DodgeWisconsin,87839,100.31520162625766,3.3458941927845265,5.0490101207891716,12.320267762611142,96.0,58870,70546,8.7
Wisconsin,Door,DoorWisconsin,27668,57.4048715714345,0.79514240277577,3.4624837357235796,20.193002746855573,95.8,58287,76803,8.3
Wisconsin,Eau Claire,Eau ClaireWisconsin,104646,164.0270854885733,1.226038262332053,2.6575311048678403,10.81455574030541,93.3,55711,71690,14.4
Wisconsin,Fond du Lac,Fond du LacWisconsin,103403,143.70509346119104,2.217537208785045,5.404098527122037,12.926124000270786,95.8,59373,73818,9.0
Wisconsin,Forest,ForestWisconsin,9004,8.879071464494562,1.332741003998223,2.643269657929809,15.21545979564638,88.6,44313,54980,16.3
Wisconsin,Grant,GrantWisconsin,51439,44.85242185115752,1.529967534361088,1.8137988685627635,12.13281751200451,93.0,52958,64487,14.8
Wisconsin,Jefferson,JeffersonWisconsin,84769,152.33345912627814,1.1549033255081456,7.343486416024726,11.708289586995246,95.0,63676,75975,8.9
Wisconsin,Kenosha,KenoshaWisconsin,169561,623.4089488584139,7.413261304191413,13.456514174839734,9.608341540802424,93.5,60929,79118,13.6
Wisconsin,Kewaunee,KewauneeWisconsin,20434,59.65783019969637,0.60683175100323,3.386512674953509,14.099050601937947,96.5,63118,72630,8.5
Wisconsin,La Crosse,La CrosseWisconsin,118016,261.2765392193761,1.6150352494577007,2.0954785791757047,11.455226409978309,95.5,55479,76184,13.2
Wisconsin,Manitowoc,ManitowocWisconsin,78981,134.07516805866774,1.1699016219090668,4.428913282941467,14.22114179359593,95.6,53489,65889,10.6
Wisconsin,Marathon,MarathonWisconsin,135692,87.82767414464912,0.908675529876485,2.9861745718244257,12.358871562067034,94.2,59543,77678,9.4
Wisconsin,Milwaukee,MilwaukeeWisconsin,945726,3917.6719138359567,27.24002512355587,15.608220562826865,9.187544806846804,92.2,48742,67364,19.9
Wisconsin,Oneida,OneidaWisconsin,35595,31.98199412383083,0.67425200168563,1.6575361708105072,17.86486866132884,95.4,54198,73205,8.6
Wisconsin,Outagamie,OutagamieWisconsin,187885,294.7123227506588,1.5222077334539745,4.56183303616574,10.108843175346621,95.4,63536,79646,8.6
Wisconsin,Ozaukee,OzaukeeWisconsin,89221,382.7913162862536,1.737259165443113,3.125945685432802,13.942905818136985,96.6,82807,117637,5.4
Wisconsin,Rock,RockWisconsin,163354,227.46818169159218,5.258518309928132,9.143332884410544,11.462223147275242,93.8,55832,69229,13.6
Wisconsin,Sauk,SaukWisconsin,64442,77.55686604886269,1.3298780298563049,5.392445920362497,12.77117407901679,93.7,56732,70958,10.4
Wisconsin,Sheboygan,SheboyganWisconsin,115340,225.59508674477283,2.2854170279174615,6.688919715623374,12.408531298768857,95.5,58943,72900,7.6
Wisconsin,Taylor,TaylorWisconsin,20343,20.867183653372724,0.5112323649412575,2.384112471120287,13.429680971341492,92.1,51698,64338,10.0
Wisconsin,Vilas,VilasWisconsin,22195,25.910576698575763,0.4325298490651048,2.7934219418788016,21.410227528722686,93.6,44285,63166,13.6
Wisconsin,Walworth,WalworthWisconsin,103868,187.1057229838056,1.2419609504370932,11.203643085454615,12.170254553856818,92.1,61106,76997,11.7
Wisconsin,Waukesha,WaukeshaWisconsin,404198,735.4804665465728,1.754338220377142,4.911701690755521,12.996600675906365,97.1,84331,110759,4.9
Wyoming,Albany,AlbanyWyoming,38880,9.097205323549781,1.9521604938271604,9.6630658436214,7.618312757201647,92.6,46865,62436,22.6
Wyoming,Big Horn,Big HornWyoming,11790,3.7582480634981352,0.7718405428329091,9.202714164546226,14.77523324851569,84.2,53435,61394,12.5
Wyoming,Campbell,CampbellWyoming,46341,9.64892737641873,0.6603223926976112,8.884141472993678,6.111219006926912,90.6,79916,88960,11.1
Wyoming,Carbon,CarbonWyoming,14800,1.8739917797603822,1.222972972972973,18.527027027027028,11.621621621621623,89.7,60206,72687,13.1
Wyoming,Converse,ConverseWyoming,13822,3.2485052457413603,0.6656055563594271,8.414122413543627,11.3587035161337,91.5,63923,78636,8.2
Wyoming,Fremont,FremontWyoming,39261,4.275023111323079,0.6214818776903288,7.00185935151932,12.335396449402715,82.0,54242,71542,13.7
Wyoming,Laramie,LaramieWyoming,99500,37.04517277198417,2.522613065326633,14.917587939698493,10.93467336683417,91.7,64220,80350,10.0
Wyoming,Lincoln,LincolnWyoming,19830,4.864908626564904,0.5648008068582955,4.5839636913767015,11.412002017145738,87.5,64519,80387,9.1
Wyoming,Natrona,NatronaWyoming,79858,14.953701536416151,1.4350472087956123,8.726739963435097,10.275739437501565,86.5,60550,78892,9.6
Wyoming,Sheridan,SheridanWyoming,30485,12.078098566159138,0.892242086271937,4.395604395604396,14.06921436772183,90.3,58521,77032,6.2
Wyoming,Sublette,SubletteWyoming,9831,2.0118529675394043,0.8849557522123894,7.140677448886176,13.681212491099584,86.6,78680,87589,8.4
Wyoming,Sweetwater,SweetwaterWyoming,42343,4.061035903190382,1.4122759369907658,15.993198403514159,7.854899274968707,88.0,73008,84961,12.0
Wyoming,Teton,TetonWyoming,23464,5.872783064439427,0.7330378452096828,15.146607569041937,10.164507330378452,90.0,83831,128868,7.1
Wyoming,Uinta,UintaWyoming,20226,9.718151504377156,0.751507960051419,9.250469692475031,9.018095520617027,87.8,58235,71005,12.5
Wyoming,Weston,WestonWyoming,6927,2.8885488034227236,0.6929406669553919,4.11433521004764,14.133102353111015,86.7,52867,68181,17.4
