April 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-181,"Nicholas County",50.7,22,-2.5,53.2
KY-183,"Ohio County",53.7,25,-2.3,56
KY-185,"Oldham County",52.2,31,-1.8,54
KY-187,"Owen County",51.6,29,-1.8,53.4
KY-189,"Owsley County",52.8,20,-2.4,55.2
KY-191,"Pendleton County",51.3,29,-1.7,53
KY-193,"Perry County",52.6,20,-2.3,54.9
KY-195,"Pike County",53.1,24,-2.0,55.1
KY-197,"Powell County",51.6,19,-3.0,54.6
KY-199,"Pulaski County",52.5,26,-2.3,54.8
KY-201,"Robertson County",50.8,24,-2.1,52.9
KY-203,"Rockcastle County",51.8,21,-2.5,54.3
KY-205,"Rowan County",50.4,14,-3.2,53.6
KY-207,"Russell County",52.7,23,-2.5,55.2
KY-209,"Scott County",51.1,26,-2.2,53.3
KY-211,"Shelby County",51.8,27,-2.0,53.8
KY-213,"Simpson County",54.4,20,-2.7,57.1
KY-215,"Spencer County",52.3,27,-2.2,54.5
KY-217,"Taylor County",51.9,15,-3.2,55.1
KY-219,"Todd County",54.8,25,-2.3,57.1
KY-221,"Trigg County",55.4,25,-2.3,57.7
KY-223,"Trimble County",52.0,30,-1.6,53.6
KY-225,"Union County",53.1,14,-3.5,56.6
KY-227,"Warren County",54.6,21,-2.4,57
KY-229,"Washington County",51.6,18,-2.9,54.5
KY-231,"Wayne County",53.2,27,-1.9,55.1
KY-233,"Webster County",53.5,15,-3.3,56.8
KY-235,"Whitley County",53.2,21,-2.2,55.4
KY-237,"Wolfe County",51.6,16,-3.0,54.6
KY-239,"Woodford County",51.2,23,-2.5,53.7
LA-001,"Acadia Parish",68.1,67,0.0,68.1
LA-003,"Allen Parish",66.9,56,-0.3,67.2
LA-005,"Ascension Parish",69.0,95,1.5,67.5
LA-007,"Assumption Parish",69.9,98,1.9,68
LA-009,"Avoyelles Parish",65.9,48,-0.9,66.8
LA-011,"Beauregard Parish",66.6,61,-0.1,66.7
LA-013,"Bienville Parish",63.4,52,-0.5,63.9
LA-015,"Bossier Parish",63.9,60,-0.2,64.1
LA-017,"Caddo Parish",63.9,52,-0.6,64.5
LA-019,"Calcasieu Parish",67.7,65,0.1,67.6
LA-021,"Caldwell Parish",63.8,45,-1.0,64.8
LA-023,"Cameron Parish",68.4,71,0.3,68.1
LA-025,"Catahoula Parish",64.6,42,-1.2,65.8
LA-027,"Claiborne Parish",62.4,45,-1.0,63.4
LA-029,"Concordia Parish",64.8,42,-1.2,66
LA-031,"De Soto Parish",64.1,52,-0.6,64.7
LA-033,"East Baton Rouge Parish",68.1,89,1.0,67.1
LA-035,"East Carroll Parish",64.0,60,-0.2,64.2
LA-037,"East Feliciana Parish",66.8,79,0.6,66.2
LA-039,"Evangeline Parish",66.9,56,-0.4,67.3
LA-041,"Franklin Parish",63.8,41,-1.3,65.1
LA-043,"Grant Parish",64.8,46,-1.0,65.8
LA-045,"Iberia Parish",69.5,91,1.4,68.1
LA-047,"Iberville Parish",68.8,91,1.2,67.6
LA-049,"Jackson Parish",63.0,45,-0.9,63.9
LA-051,"Jefferson Parish",70.4,102,2.1,68.3
LA-053,"Jefferson Davis Parish",68.0,63,-0.1,68.1
LA-055,"Lafayette Parish",68.4,78,0.4,68
LA-057,"Lafourche Parish",70.8,103,2.3,68.5
LA-059,"La Salle Parish",64.8,47,-0.9,65.7
LA-061,"Lincoln Parish",62.6,46,-0.9,63.5
LA-063,"Livingston Parish",68.4,94,1.5,66.9
LA-065,"Madison Parish",64.1,52,-0.7,64.8
LA-067,"Morehouse Parish",63.6,63,-0.3,63.9
LA-069,"Natchitoches Parish",64.6,51,-0.8,65.4
LA-071,"Orleans Parish",69.6,98,2.0,67.6
LA-073,"Ouachita Parish",63.0,41,-1.2,64.2
LA-075,"Plaquemines Parish",70.1,100,2.0,68.1
LA-077,"Pointe Coupee Parish",67.1,61,-0.2,67.3
LA-079,"Rapides Parish",65.5,46,-1.0,66.5
LA-081,"Red River Parish",64.3,57,-0.3,64.6
LA-083,"Richland Parish",63.4,42,-1.2,64.6
LA-085,"Sabine Parish",64.8,58,-0.3,65.1
LA-087,"St. Bernard Parish",69.5,99,2.0,67.5
LA-089,"St. Charles Parish",70.3,101,2.1,68.2
LA-091,"St. Helena Parish",67.0,88,1.1,65.9
LA-093,"St. James Parish",69.7,98,1.9,67.8
LA-095,"St. John the Baptist Parish",69.7,100,2.0,67.7
LA-097,"St. Landry Parish",67.3,62,-0.2,67.5
LA-099,"St. Martin Parish",69.0,88,1.1,67.9
LA-101,"St. Mary Parish",70.2,99,2.1,68.1
LA-103,"St. Tammany Parish",68.4,98,1.9,66.5
LA-105,"Tangipahoa Parish",67.8,95,1.6,66.2
LA-107,"Tensas Parish",64.1,39,-1.2,65.3
LA-109,"Terrebonne Parish",71.1,104,2.5,68.6
LA-111,"Union Parish",63.1,56,-0.5,63.6
LA-113,"Vermilion Parish",68.8,75,0.5,68.3
LA-115,"Vernon Parish",65.5,56,-0.3,65.8
LA-117,"Washington Parish",67.1,91,1.3,65.8
LA-119,"Webster Parish",63.5,57,-0.4,63.9
LA-121,"West Baton Rouge Parish",68.3,84,0.8,67.5
LA-123,"West Carroll Parish",63.7,59,-0.4,64.1
LA-125,"West Feliciana Parish",66.4,58,-0.3,66.7
LA-127,"Winn Parish",64.0,48,-0.8,64.8
ME-001,"Androscoggin County",40.9,50,-0.3,41.2
ME-003,"Aroostook County",35.5,45,-0.7,36.2
ME-005,"Cumberland County",41.4,50,-0.4,41.8
ME-007,"Franklin County",35.9,54,-0.4,36.3
ME-009,"Hancock County",40.5,50,-0.3,40.8
ME-011,"Kennebec County",40.8,52,-0.3,41.1
ME-013,"Knox County",39.8,40,-1.0,40.8
ME-015,"Lincoln County",40.5,45,-0.7,41.2
ME-017,"Oxford County",38.1,49,-0.5,38.6
ME-019,"Penobscot County",39.2,51,-0.4,39.6
ME-021,"Piscataquis County",36.4,59,-0.3,36.7
ME-023,"Sagadahoc County",40.9,47,-0.7,41.6
ME-025,"Somerset County",36.4,53,-0.3,36.7
ME-027,"Waldo County",40.1,48,-0.6,40.7
ME-029,"Washington County",40.4,67,0.5,39.9
ME-031,"York County",41.9,52,-0.6,42.5
MD-001,"Allegany County",48.5,29,-1.9,50.4
MD-003,"Anne Arundel County",53.9,62,0.2,53.7
MD-005,"Baltimore County",51.0,52,-0.4,51.4
MD-009,"Calvert County",54.4,71,0.5,53.9
MD-011,"Caroline County",53.6,75,0.8,52.8
MD-013,"Carroll County",49.2,40,-1.2,50.4
MD-015,"Cecil County",51.2,51,-0.5,51.7
MD-017,"Charles County",54.5,63,0.2,54.3
MD-019,"Dorchester County",54.7,80,1.1,53.6
MD-021,"Frederick County",49.9,37,-1.3,51.2
MD-023,"Garrett County",44.8,36,-1.4,46.2
MD-025,"Harford County",51.0,48,-0.7,51.7
MD-027,"Howard County",51.0,53,-0.5,51.5
MD-029,"Kent County",52.9,65,0.1,52.8
MD-031,"Montgomery County",51.5,50,-0.7,52.2
MD-033,"Prince George's County",53.5,59,-0.1,53.6
MD-035,"Queen Anne's County",53.3,67,0.3,53
MD-037,"St. Mary's County",54.8,74,0.7,54.1
MD-039,"Somerset County",54.6,76,0.8,53.8
MD-041,"Talbot County",54.4,72,0.7,53.7
MD-043,"Washington County",49.7,36,-1.3,51
MD-045,"Wicomico County",54.1,78,1.0,53.1
MD-047,"Worcester County",53.7,77,1.0,52.7
MD-510,"Baltimore City",53.3,63,0.4,52.9
MD-511,"Washington, D.C.",53.5,56,-0.4,53.9
MA-001,"Barnstable County",43.5,34,-1.1,44.6
MA-003,"Berkshire County",40.9,34,-1.6,42.5
MA-005,"Bristol County",43.8,19,-2.3,46.1
MA-007,"Dukes County",43.4,30,-1.6,45
MA-009,"Essex County",43.8,41,-1.1,44.9
MA-011,"Franklin County",42.9,41,-1.1,44
MA-013,"Hampden County",43.3,28,-2.0,45.3
MA-015,"Hampshire County",43.0,30,-1.9,44.9
MA-017,"Middlesex County",44.4,38,-1.2,45.6
MA-019,"Nantucket County",43.6,56,0.0,43.6
MA-021,"Norfolk County",44.2,30,-1.7,45.9
MA-023,"Plymouth County",43.6,24,-2.1,45.7
MA-025,"Suffolk County",44.5,34,-1.2,45.7
MA-027,"Worcester County",43.0,37,-1.4,44.4
MI-001,"Alcona County",38.9,39,-1.4,40.3
MI-003,"Alger County",34.6,20,-3.1,37.7
MI-005,"Allegan County",43.9,29,-2.1,46
MI-007,"Alpena County",38.8,44,-1.2,40
MI-009,"Antrim County",38.8,32,-1.8,40.6
MI-011,"Arenac County",41.5,47,-1.0,42.5
MI-013,"Baraga County",34.0,30,-2.6,36.6
MI-015,"Barry County",43.6,32,-1.9,45.5
MI-017,"Bay County",43.1,48,-0.8,43.9
MI-019,"Benzie County",39.7,50,-0.6,40.3
MI-021,"Berrien County",44.5,27,-2.2,46.7
MI-023,"Branch County",44.5,32,-1.7,46.2
MI-025,"Calhoun County",43.9,33,-1.7,45.6
MI-027,"Cass County",44.6,31,-1.9,46.5
MI-029,"Charlevoix County",38.6,31,-2.0,40.6
MI-031,"Cheboygan County",38.0,32,-1.9,39.9
MI-033,"Chippewa County",36.1,39,-1.2,37.3
MI-035,"Clare County",40.4,40,-1.7,42.1
MI-037,"Clinton County",43.4,34,-1.9,45.3
MI-039,"Crawford County",38.7,39,-1.7,40.4
MI-041,"Delta County",35.9,26,-2.7,38.6
MI-043,"Dickinson County",35.6,26,-2.8,38.4
MI-045,"Eaton County",43.4,33,-1.9,45.3
MI-047,"Emmet County",37.6,34,-1.8,39.4
MI-049,"Genesee County",44.5,50,-0.4,44.9
MI-051,"Gladwin County",41.7,44,-1.3,43
MI-053,"Gogebic County",34.8,28,-3.0,37.8
MI-055,"Grand Traverse County",39.4,44,-1.1,40.5
MI-057,"Gratiot County",43.3,41,-1.4,44.7
MI-059,"Hillsdale County",44.0,32,-1.8,45.8
MI-061,"Houghton County",35.8,35,-1.9,37.7
MI-063,"Huron County",41.1,46,-1.2,42.3
MI-065,"Ingham County",43.6,40,-1.5,45.1
MI-067,"Ionia County",42.9,33,-2.2,45.1
MI-069,"Iosco County",40.1,42,-1.2,41.3
MI-071,"Iron County",34.6,29,-2.6,37.2
MI-073,"Isabella County",42.0,42,-1.5,43.5
MI-075,"Jackson County",43.6,36,-1.6,45.2
MI-077,"Kalamazoo County",44.3,32,-1.8,46.1
MI-079,"Kalkaska County",38.9,37,-1.6,40.5
MI-081,"Kent County",43.0,34,-1.9,44.9
MI-083,"Keweenaw County",35.5,46,-1.0,36.5
MI-085,"Lake County",40.8,38,-1.7,42.5
MI-087,"Lapeer County",43.5,48,-0.9,44.4
MI-089,"Leelanau County",39.0,48,-0.8,39.8
MI-091,"Lenawee County",45.2,42,-1.2,46.4
MI-093,"Livingston County",44.1,46,-0.6,44.7
MI-095,"Luce County",34.9,30,-2.2,37.1
MI-097,"Mackinac County",36.1,34,-1.6,37.7
MI-099,"Macomb County",44.7,51,-0.7,45.4
MI-101,"Manistee County",40.4,45,-1.0,41.4
MI-103,"Marquette County",33.9,24,-3.1,37
MI-105,"Mason County",41.2,41,-1.2,42.4
MI-107,"Mecosta County",41.2,37,-1.8,43
MI-109,"Menominee County",37.2,25,-2.8,40
MI-111,"Midland County",43.2,44,-1.0,44.2
MI-113,"Missaukee County",39.0,33,-1.8,40.8
MI-115,"Monroe County",46.3,49,-0.7,47
MI-117,"Montcalm County",42.1,37,-1.8,43.9
MI-119,"Montmorency County",38.6,38,-1.7,40.3
MI-121,"Muskegon County",43.0,44,-1.1,44.1
MI-123,"Newaygo County",42.0,40,-1.4,43.4
MI-125,"Oakland County",44.4,50,-0.5,44.9
MI-127,"Oceana County",41.8,42,-1.2,43
MI-129,"Ogemaw County",40.2,45,-1.2,41.4
MI-131,"Ontonagon County",35.4,29,-2.7,38.1
MI-133,"Osceola County",39.7,32,-2.0,41.7
MI-135,"Oscoda County",38.9,40,-1.6,40.5
MI-137,"Otsego County",37.8,32,-2.1,39.9
MI-139,"Ottawa County",43.5,39,-1.7,45.2
MI-141,"Presque Isle County",38.3,39,-1.5,39.8
MI-143,"Roscommon County",39.8,44,-1.2,41
MI-145,"Saginaw County",44.2,49,-0.7,44.9
MI-147,"St. Clair County",43.7,45,-1.0,44.7
MI-149,"St. Joseph County",44.7,30,-1.9,46.6
MI-151,"Sanilac County",42.1,42,-1.2,43.3
MI-153,"Schoolcraft County",35.7,24,-2.7,38.4
MI-155,"Shiawassee County",44.0,44,-1.1,45.1
MI-157,"Tuscola County",43.1,47,-1.0,44.1
MI-159,"Van Buren County",44.2,28,-2.2,46.4
MI-161,"Washtenaw County",44.5,46,-0.9,45.4
MI-163,"Wayne County",45.6,48,-0.7,46.3
MI-165,"Wexford County",39.2,35,-1.6,40.8
MN-001,"Aitkin County",38.3,41,-1.6,39.9
MN-003,"Anoka County",43.2,44,-1.2,44.4
MN-005,"Becker County",38.1,39,-2.2,40.3
MN-007,"Beltrami County",36.9,41,-1.9,38.8
MN-009,"Benton County",41.0,43,-1.6,42.6
MN-011,"Big Stone County",41.4,33,-2.2,43.6
MN-013,"Blue Earth County",42.9,30,-2.7,45.6
MN-015,"Brown County",43.7,39,-1.6,45.3
MN-017,"Carlton County",37.4,32,-1.8,39.2
MN-019,"Carver County",43.7,41,-1.2,44.9
MN-021,"Cass County",38.4,44,-1.5,39.9
MN-023,"Chippewa County",42.5,38,-1.6,44.1
MN-025,"Chisago County",41.8,35,-2.0,43.8
MN-027,"Clay County",39.2,24,-2.9,42.1
MN-029,"Clearwater County",37.0,36,-2.2,39.2
MN-031,"Cook County",33.5,33,-1.5,35
MN-033,"Cottonwood County",43.4,42,-1.1,44.5
MN-035,"Crow Wing County",40.0,52,-0.8,40.8
MN-037,"Dakota County",44.5,45,-0.9,45.4
MN-039,"Dodge County",42.1,36,-1.9,44
MN-041,"Douglas County",39.9,41,-1.6,41.5
MN-043,"Faribault County",43.2,34,-2.2,45.4
MN-045,"Fillmore County",42.5,37,-2.0,44.5
MN-047,"Freeborn County",42.9,36,-1.8,44.7
MN-049,"Goodhue County",43.5,41,-1.3,44.8
MN-051,"Grant County",40.9,41,-1.6,42.5
MN-053,"Hennepin County",44.0,50,-0.8,44.8
MN-055,"Houston County",44.0,38,-1.6,45.6
MN-057,"Hubbard County",37.4,39,-2.0,39.4
MN-059,"Isanti County",41.8,42,-1.7,43.5
MN-061,"Itasca County",36.8,38,-1.9,38.7
MN-063,"Jackson County",43.3,42,-1.4,44.7
MN-065,"Kanabec County",40.0,36,-2.0,42
MN-067,"Kandiyohi County",41.8,40,-1.6,43.4
MN-069,"Kittson County",36.5,31,-2.8,39.3
MN-071,"Koochiching County",36.0,38,-2.0,38
MN-073,"Lac qui Parle County",42.0,34,-2.2,44.2
MN-075,"Lake County",33.6,24,-2.6,36.2
MN-077,"Lake of the Woods County",36.3,43,-1.7,38
MN-079,"Le Sueur County",43.0,31,-2.4,45.4
MN-081,"Lincoln County",41.5,36,-2.0,43.5
MN-083,"Lyon County",42.5,36,-2.0,44.5
MN-085,"McLeod County",42.9,40,-1.7,44.6
MN-087,"Mahnomen County",37.6,36,-2.4,40
MN-089,"Marshall County",37.1,32,-2.7,39.8
MN-091,"Martin County",43.2,37,-2.0,45.2
MN-093,"Meeker County",41.9,39,-1.7,43.6
MN-095,"Mille Lacs County",40.5,43,-1.4,41.9
MN-097,"Morrison County",40.4,43,-1.4,41.8
MN-099,"Mower County",42.5,40,-1.5,44
MN-101,"Murray County",42.4,38,-1.5,43.9
MN-103,"Nicollet County",43.2,32,-2.2,45.4
MN-105,"Nobles County",43.0,39,-1.5,44.5
MN-107,"Norman County",38.6,26,-3.0,41.6
MN-109,"Olmsted County",42.4,38,-1.8,44.2
MN-111,"Otter Tail County",39.4,40,-1.9,41.3
MN-113,"Pennington County",37.5,33,-2.5,40
MN-115,"Pine County",39.2,38,-1.8,41
MN-117,"Pipestone County",42.3,39,-1.5,43.8
MN-119,"Polk County",38.0,27,-2.9,40.9
MN-121,"Pope County",40.9,44,-1.3,42.2
MN-123,"Ramsey County",44.1,46,-1.0,45.1
MN-125,"Red Lake County",37.7,30,-2.8,40.5
MN-127,"Redwood County",43.3,38,-1.8,45.1
MN-129,"Renville County",43.0,38,-1.8,44.8
MN-131,"Rice County",42.9,34,-2.1,45
MN-133,"Rock County",43.1,35,-1.9,45
MN-135,"Roseau County",36.3,36,-2.1,38.4
MN-137,"St. Louis County",35.7,37,-1.9,37.6
MN-139,"Scott County",44.0,40,-1.4,45.4
MN-141,"Sherburne County",42.2,43,-1.3,43.5
MN-143,"Sibley County",43.3,37,-1.8,45.1
MN-145,"Stearns County",40.9,41,-1.6,42.5
MN-147,"Steele County",42.2,34,-2.3,44.5
MN-149,"Stevens County",41.2,38,-1.7,42.9
MN-151,"Swift County",42.0,40,-1.5,43.5
MN-153,"Todd County",39.9,42,-1.4,41.3
MN-155,"Traverse County",41.3,38,-1.9,43.2
MN-157,"Wabasha County",43.4,41,-1.5,44.9
MN-159,"Wadena County",39.1,47,-1.4,40.5
MN-161,"Waseca County",42.4,31,-2.6,45
MN-163,"Washington County",44.0,49,-0.9,44.9
MN-165,"Watonwan County",43.6,36,-1.6,45.2
MN-167,"Wilkin County",40.5,32,-2.3,42.8
MN-169,"Winona County",43.5,39,-1.4,44.9
MN-171,"Wright County",42.7,44,-1.2,43.9
MN-173,"Yellow Medicine County",42.5,36,-2.1,44.6
MS-001,"Adams County",64.2,41,-1.3,65.5
MS-003,"Alcorn County",57.6,23,-2.5,60.1
MS-005,"Amite County",65.8,74,0.5,65.3
MS-007,"Attala County",60.4,20,-2.2,62.6
MS-009,"Benton County",57.9,20,-2.5,60.4
MS-011,"Bolivar County",61.8,38,-1.2,63
MS-013,"Calhoun County",59.8,22,-2.4,62.2
MS-015,"Carroll County",61.3,38,-1.4,62.7
MS-017,"Chickasaw County",60.6,34,-1.6,62.2
MS-019,"Choctaw County",60.0,23,-2.1,62.1
MS-021,"Claiborne County",64.2,49,-0.8,65
MS-023,"Clarke County",64.4,73,0.3,64.1
MS-025,"Clay County",61.3,36,-1.3,62.6
MS-027,"Coahoma County",60.5,28,-1.8,62.3
MS-029,"Copiah County",64.5,58,-0.1,64.6
MS-031,"Covington County",65.2,77,0.5,64.7
MS-033,"DeSoto County",59.1,20,-2.5,61.6
MS-035,"Forrest County",65.9,73,0.5,65.4
MS-037,"Franklin County",64.7,56,-0.3,65
MS-039,"George County",67.3,95,1.5,65.8
MS-041,"Greene County",66.0,78,0.5,65.5
MS-043,"Grenada County",60.6,28,-2.1,62.7
MS-045,"Hancock County",68.0,99,1.9,66.1
MS-047,"Harrison County",68.0,98,1.9,66.1
MS-049,"Hinds County",63.9,54,-0.5,64.4
MS-051,"Holmes County",62.5,41,-1.0,63.5
MS-053,"Humphreys County",64.2,69,0.2,64
MS-055,"Issaquena County",64.1,59,-0.2,64.3
MS-057,"Itawamba County",59.5,30,-1.8,61.3
MS-059,"Jackson County",68.1,99,1.9,66.2
MS-061,"Jasper County",64.6,79,0.7,63.9
MS-063,"Jefferson County",64.0,45,-1.1,65.1
MS-065,"Jefferson Davis County",65.2,73,0.5,64.7
MS-067,"Jones County",65.5,78,0.6,64.9
MS-069,"Kemper County",62.5,57,-0.5,63
MS-071,"Lafayette County",58.9,17,-3.0,61.9
MS-073,"Lamar County",65.8,73,0.5,65.3
MS-075,"Lauderdale County",63.8,71,0.4,63.4
MS-077,"Lawrence County",65.5,71,0.6,64.9
MS-079,"Leake County",61.0,25,-1.9,62.9
MS-081,"Lee County",60.3,35,-1.4,61.7
MS-083,"Leflore County",63.0,53,-0.4,63.4
MS-085,"Lincoln County",65.3,73,0.6,64.7
MS-087,"Lowndes County",61.7,41,-1.1,62.8
MS-089,"Madison County",62.1,25,-1.9,64
MS-091,"Marion County",66.0,73,0.5,65.5
MS-093,"Marshall County",58.4,18,-2.6,61
MS-095,"Monroe County",60.9,36,-1.3,62.2
MS-097,"Montgomery County",59.7,17,-2.6,62.3
MS-099,"Neshoba County",61.7,49,-0.9,62.6
MS-101,"Newton County",63.3,68,0.2,63.1
MS-103,"Noxubee County",61.9,43,-1.0,62.9
MS-105,"Oktibbeha County",61.3,35,-1.3,62.6
MS-107,"Panola County",59.4,16,-2.9,62.3
MS-109,"Pearl River County",67.0,92,1.4,65.6
MS-111,"Perry County",66.0,78,0.6,65.4
MS-113,"Pike County",66.3,86,1.2,65.1
MS-115,"Pontotoc County",59.8,27,-1.9,61.7
MS-117,"Prentiss County",58.7,27,-2.0,60.7
MS-119,"Quitman County",60.2,20,-2.4,62.6
MS-121,"Rankin County",63.1,49,-0.8,63.9
MS-123,"Scott County",62.3,48,-0.9,63.2
MS-125,"Sharkey County",64.2,62,-0.1,64.3
MS-127,"Simpson County",64.2,59,-0.0,64.2
MS-129,"Smith County",64.2,69,0.3,63.9
MS-131,"Stone County",66.9,92,1.3,65.6
MS-133,"Sunflower County",62.9,55,-0.5,63.4
MS-135,"Tallahatchie County",61.2,34,-1.7,62.9
MS-137,"Tate County",59.1,17,-2.8,61.9
MS-139,"Tippah County",58.0,23,-2.4,60.4
MS-141,"Tishomingo County",57.6,21,-2.5,60.1
MS-143,"Tunica County",59.8,23,-2.2,62
MS-145,"Union County",59.2,28,-2.1,61.3
MS-147,"Walthall County",66.2,84,0.9,65.3
MS-149,"Warren County",64.3,56,-0.4,64.7
MS-151,"Washington County",63.5,60,-0.3,63.8
MS-153,"Wayne County",64.6,62,-0.2,64.8
MS-155,"Webster County",59.9,23,-2.2,62.1
MS-157,"Wilkinson County",65.2,53,-0.7,65.9
MS-159,"Winston County",60.9,36,-1.4,62.3
MS-161,"Yalobusha County",59.7,19,-2.7,62.4
MS-163,"Yazoo County",63.3,42,-1.0,64.3
MO-001,"Adair County",50.3,48,-0.7,51
MO-003,"Andrew County",51.1,40,-1.3,52.4
MO-005,"Atchison County",50.8,48,-1.0,51.8
MO-007,"Audrain County",51.5,36,-1.5,53
MO-009,"Barry County",54.4,33,-1.9,56.3
MO-011,"Barton County",54.2,25,-2.3,56.5
MO-013,"Bates County",53.7,34,-1.7,55.4
MO-015,"Benton County",53.7,43,-1.1,54.8
MO-017,"Bollinger County",53.8,20,-2.7,56.5
MO-019,"Boone County",52.5,38,-1.4,53.9
MO-021,"Buchanan County",51.6,34,-1.5,53.1
MO-023,"Butler County",56.2,20,-2.3,58.5
MO-025,"Caldwell County",51.2,43,-1.2,52.4
MO-027,"Callaway County",52.7,37,-1.4,54.1
MO-029,"Camden County",54.0,41,-1.3,55.3
MO-031,"Cape Girardeau County",53.9,22,-2.5,56.4
MO-033,"Carroll County",51.8,37,-1.5,53.3
MO-035,"Carter County",54.5,26,-2.3,56.8
MO-037,"Cass County",53.5,54,-0.7,54.2
MO-039,"Cedar County",54.5,35,-1.5,56
MO-041,"Chariton County",52.0,43,-1.2,53.2
MO-043,"Christian County",53.6,32,-1.7,55.3
MO-045,"Clark County",49.6,27,-2.1,51.7
MO-047,"Clay County",51.8,33,-1.5,53.3
MO-049,"Clinton County",50.9,37,-1.5,52.4
MO-051,"Cole County",53.8,39,-1.3,55.1
MO-053,"Cooper County",52.9,45,-1.1,54
MO-055,"Crawford County",52.7,32,-1.8,54.5
MO-057,"Dade County",54.3,34,-1.7,56
MO-059,"Dallas County",53.2,35,-1.8,55
MO-061,"Daviess County",50.5,33,-1.6,52.1
MO-063,"DeKalb County",50.4,33,-1.7,52.1
MO-065,"Dent County",53.0,30,-1.7,54.7
MO-067,"Douglas County",54.2,37,-1.2,55.4
MO-069,"Dunklin County",57.5,27,-1.9,59.4
MO-071,"Franklin County",52.6,33,-1.9,54.5
MO-073,"Gasconade County",52.8,38,-1.5,54.3
MO-075,"Gentry County",50.4,43,-1.1,51.5
MO-077,"Greene County",53.5,32,-1.6,55.1
MO-079,"Grundy County",50.4,31,-1.8,52.2
MO-081,"Harrison County",49.9,43,-1.2,51.1
MO-083,"Henry County",53.9,42,-1.3,55.2
MO-085,"Hickory County",53.7,37,-1.6,55.3
MO-087,"Holt County",51.6,42,-1.0,52.6
MO-089,"Howard County",52.6,45,-1.0,53.6
MO-091,"Howell County",54.9,43,-0.8,55.7
MO-093,"Iron County",52.4,27,-2.3,54.7
MO-095,"Jackson County",52.8,47,-1.0,53.8
MO-097,"Jasper County",54.8,31,-2.0,56.8
MO-099,"Jefferson County",53.5,32,-1.8,55.3
MO-101,"Johnson County",53.4,51,-0.6,54
MO-103,"Knox County",49.7,32,-1.6,51.3
MO-105,"Laclede County",53.6,37,-1.4,55
MO-107,"Lafayette County",52.6,49,-0.9,53.5
MO-109,"Lawrence County",54.1,33,-1.7,55.8
MO-111,"Lewis County",49.9,24,-2.2,52.1
MO-113,"Lincoln County",52.2,40,-1.4,53.6
MO-115,"Linn County",51.0,40,-1.4,52.4
MO-117,"Livingston County",51.2,34,-1.6,52.8
MO-119,"McDonald County",55.4,34,-1.9,57.3
MO-121,"Macon County",51.4,51,-0.6,52
MO-123,"Madison County",52.6,20,-2.8,55.4
MO-125,"Maries County",53.8,38,-1.3,55.1
MO-127,"Marion County",50.5,27,-2.2,52.7
MO-129,"Mercer County",49.3,31,-1.8,51.1
MO-131,"Miller County",54.2,44,-1.0,55.2
MO-133,"Mississippi County",55.7,27,-2.2,57.9
MO-135,"Moniteau County",53.2,43,-1.2,54.4
MO-137,"Monroe County",51.2,36,-1.5,52.7
MO-139,"Montgomery County",52.2,43,-1.3,53.5
MO-141,"Morgan County",53.3,46,-1.1,54.4
MO-143,"New Madrid County",56.6,26,-2.1,58.7
MO-145,"Newton County",55.0,33,-1.9,56.9
MO-147,"Nodaway County",50.4,50,-0.8,51.2
MO-149,"Oregon County",56.0,47,-0.6,56.6
MO-151,"Osage County",53.7,40,-1.2,54.9
MO-153,"Ozark County",54.8,33,-1.6,56.4
MO-155,"Pemiscot County",57.7,33,-1.7,59.4
MO-157,"Perry County",52.9,22,-2.7,55.6
MO-159,"Pettis County",53.2,47,-0.9,54.1
MO-161,"Phelps County",53.6,35,-1.6,55.2
MO-163,"Pike County",51.5,36,-1.5,53
MO-165,"Platte County",52.2,41,-1.3,53.5
MO-167,"Polk County",53.7,35,-1.6,55.3
MO-169,"Pulaski County",54.3,41,-1.0,55.3
MO-171,"Putnam County",49.7,43,-1.1,50.8
MO-173,"Ralls County",51.0,32,-1.9,52.9
MO-175,"Randolph County",52.2,50,-0.6,52.8
MO-177,"Ray County",51.9,44,-1.1,53
MO-179,"Reynolds County",52.9,23,-2.4,55.3
MO-181,"Ripley County",56.0,30,-1.7,57.7
MO-183,"St. Charles County",52.8,30,-1.9,54.7
MO-185,"St. Clair County",54.0,33,-1.8,55.8
MO-186,"Ste. Genevieve County",53.2,27,-2.1,55.3
MO-187,"St. Francois County",52.5,27,-2.3,54.8
MO-189,"St. Louis County",53.2,28,-2.0,55.2
MO-195,"Saline County",52.6,45,-1.1,53.7
MO-197,"Schuyler County",49.8,45,-0.8,50.6
MO-199,"Scotland County",49.5,34,-1.5,51
MO-201,"Scott County",55.4,27,-2.0,57.4
MO-203,"Shannon County",54.2,33,-1.5,55.7
MO-205,"Shelby County",50.3,31,-1.7,52
MO-207,"Stoddard County",56.0,24,-2.3,58.3
MO-209,"Stone County",54.4,32,-1.9,56.3
MO-211,"Sullivan County",50.0,35,-1.5,51.5
MO-213,"Taney County",54.5,26,-2.1,56.6
MO-215,"Texas County",53.7,35,-1.4,55.1
MO-217,"Vernon County",54.0,26,-2.2,56.2
MO-219,"Warren County",52.5,42,-1.3,53.8
MO-221,"Washington County",52.6,31,-1.9,54.5
