January 2020 Contiguous U.S. County Average Temperature,,,,,
Units: Degrees Fahrenheit,,,,,
Missing: -99,,,,,
Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NE-155,Saunders County,25.6,94,4.4,21.2
NE-157,Scotts Bluff County,32.1,119,7.3,24.8
NE-159,Seward County,25.4,89,3.3,22.1
NE-161,Sheridan County,28.2,112,6.9,21.3
NE-163,Sherman County,25.8,92,4.4,21.4
NE-165,Sioux County,28.6,113,6.4,22.2
NE-167,Stanton County,23.6,91,4.3,19.3
NE-169,Thayer County,27.6,97,4.3,23.3
NE-171,Thomas County,27.4,95,4.8,22.6
NE-173,Thurston County,22.7,93,4.4,18.3
NE-175,Valley County,24.8,87,4.1,20.7
NE-177,Washington County,25,98,4.8,20.2
NE-179,Wayne County,22.7,93,4.3,18.4
NE-181,Webster County,28.2,94,4.6,23.6
NE-183,Wheeler County,23.5,83,3.8,19.7
NE-185,York County,25.8,89,3.5,22.3
NV-001,Churchill County,37.4,121,7,30.4
NV-003,Clark County,46.7,102,3.3,43.4
NV-005,Douglas County,36.1,113,4.9,31.2
NV-007,Elko County,29.6,110,5,24.6
NV-009,Esmeralda County,37.4,119,6.2,31.2
NV-011,Eureka County,31.8,117,6.5,25.3
NV-013,Humboldt County,33.9,111,5.4,28.5
NV-015,Lander County,34.2,117,6.6,27.6
NV-017,Lincoln County,38.3,103,3.9,34.4
NV-019,Lyon County,37.2,121,5.9,31.3
NV-021,Mineral County,36.4,121,6.5,29.9
NV-023,Nye County,36.2,116,5.3,30.9
NV-027,Pershing County,36.7,120,6.9,29.8
NV-029,Storey County,37.1,117,5.4,31.7
NV-031,Washoe County,34.9,114,5.2,29.7
NV-033,White Pine County,30.4,108,4.8,25.6
NV-510,Carson City,36.9,115,5.2,31.7
NH-001,Belknap County,26,117,7.3,18.7
NH-003,Carroll County,24.6,120,7.7,16.9
NH-005,Cheshire County,27.5,119,8.1,19.4
NH-007,Coos County,20.6,118,8.6,12
NH-009,Grafton County,23.2,118,8.1,15.1
NH-011,Hillsborough County,29.2,121,8.2,21
NH-013,Merrimack County,26.9,118,7.8,19.1
NH-015,Rockingham County,30.1,119,7.6,22.5
NH-017,Strafford County,27.9,117,7,20.9
NH-019,Sullivan County,25.7,118,8.3,17.4
NJ-001,Atlantic County,39.1,117,7.2,31.9
NJ-003,Bergen County,36.4,118,8,28.4
NJ-005,Burlington County,38.9,118,7.4,31.5
NJ-007,Camden County,39.1,118,7.5,31.6
NJ-009,Cape May County,39.6,116,6.7,32.9
NJ-011,Cumberland County,38.8,116,6.9,31.9
NJ-013,Essex County,36.8,117,7.9,28.9
NJ-015,Gloucester County,38.9,118,7.2,31.7
NJ-017,Hudson County,38.7,117,8,30.7
NJ-019,Hunterdon County,35.3,121,8.3,27
NJ-021,Mercer County,37.4,117,7.6,29.8
NJ-023,Middlesex County,37.8,119,7.9,29.9
NJ-025,Monmouth County,38.1,119,7.6,30.5
NJ-027,Morris County,33.8,117,7.5,26.3
NJ-029,Ocean County,38.5,118,7.2,31.3
NJ-031,Passaic County,34.1,117,7.7,26.4
NJ-033,Salem County,38.8,116,6.9,31.9
NJ-035,Somerset County,36.3,120,8,28.3
NJ-037,Sussex County,32.1,117,7.6,24.5
NJ-039,Union County,37.5,118,7.9,29.6
NJ-041,Warren County,33.2,119,8,25.2
NM-001,Bernalillo County,35.6,101,3.4,32.2
NM-003,Catron County,33.1,95,2.8,30.3
NM-005,Chaves County,43.2,111,4.4,38.8
NM-006,Cibola County,31.4,84,2.4,29
NM-007,Colfax County,30.5,91,2.5,28
NM-009,Curry County,39.8,108,4.4,35.4
NM-011,De Baca County,41.7,113,4.9,36.8
NM-013,Dona Ana County,44,103,2.9,41.1
NM-015,Eddy County,45.6,106,4.1,41.5
NM-017,Grant County,41,110,3.3,37.7
NM-019,Guadalupe County,39.2,107,4.4,34.8
NM-021,Harding County,36.4,104,3.3,33.1
NM-023,Hidalgo County,43.3,96,2.4,40.9
NM-025,Lea County,44.3,111,4.3,40
NM-027,Lincoln County,39,104,3.4,35.6
NM-028,Los Alamos County,28.7,83,1.9,26.8
NM-029,Luna County,43.3,93,2.2,41.1
NM-031,McKinley County,30.9,92,3,27.9
NM-033,Mora County,32,98,3.3,28.7
NM-035,Otero County,41.5,95,2.8,38.7
NM-037,Quay County,39.8,103,3.8,36
NM-039,Rio Arriba County,26.1,91,2.5,23.6
NM-041,Roosevelt County,41.2,111,4.7,36.5
NM-043,Sandoval County,30.9,85,2.1,28.8
NM-045,San Juan County,31,90,3,28
NM-047,San Miguel County,36.6,103,3.6,33
NM-049,Santa Fe County,31.8,90,2.8,29
NM-051,Sierra County,41.1,101,2.8,38.3
NM-053,Socorro County,37.2,103,3.2,34
NM-055,Taos County,24.4,84,2.3,22.1
NM-057,Torrance County,35.4,111,4.8,30.6
NM-059,Union County,34.7,98,3,31.7
NM-061,Valencia County,37.1,99,3.4,33.7
NY-001,Albany County,29.8,117,8.3,21.5
NY-003,Allegany County,28.5,114,7,21.5
NY-005,Bronx County,38.5,117,7.9,30.6
NY-007,Broome County,28.8,115,6.8,22
NY-009,Cattaraugus County,28.6,114,7.1,21.5
NY-011,Cayuga County,29.5,116,7.3,22.2
NY-013,Chautauqua County,30.3,117,7.7,22.6
NY-015,Chemung County,30,117,7.7,22.3
NY-017,Chenango County,27.8,116,7.4,20.4
NY-019,Clinton County,22.8,117,8,14.8
NY-021,Columbia County,30.9,118,8.1,22.8
NY-023,Cortland County,27.3,116,7.1,20.2
NY-025,Delaware County,27.5,116,7.1,20.4
NY-027,Dutchess County,32,117,8.2,23.8
NY-029,Erie County,31,118,8.1,22.9
NY-031,Essex County,22.4,116,8,14.4
NY-033,Franklin County,22.2,117,9,13.2
NY-035,Fulton County,26,116,7.8,18.2
NY-037,Genesee County,29.6,116,7.3,22.3
NY-039,Greene County,28.7,115,7.3,21.4
NY-041,Hamilton County,22.4,116,8.2,14.2
NY-043,Herkimer County,23.9,114,7.9,16
NY-045,Jefferson County,26.1,118,9.3,16.8
NY-047,Kings County,39.1,117,7.7,31.4
NY-049,Lewis County,23.8,116,9,14.8
NY-051,Livingston County,30.5,118,7.8,22.7
NY-053,Madison County,26.8,114,7.4,19.4
NY-055,Monroe County,30.7,117,7.5,23.2
NY-057,Montgomery County,27.8,116,7.3,20.5
NY-059,Nassau County,38.2,117,7.6,30.6
NY-061,New York County,38.8,117,7.9,30.9
NY-063,Niagara County,31.3,118,7.6,23.7
NY-065,Oneida County,26.5,114,8.1,18.4
NY-067,Onondaga County,29,117,7.7,21.3
NY-069,Ontario County,30,117,7.4,22.6
NY-071,Orange County,32.3,117,7.9,24.4
NY-073,Orleans County,30.1,116,7,23.1
NY-075,Oswego County,27.9,117,8,19.9
NY-077,Otsego County,26.7,115,6.7,20
NY-079,Putnam County,32.8,117,8,24.8
NY-081,Queens County,38.7,117,7.6,31.1
NY-083,Rensselaer County,29.6,118,8.8,20.8
NY-085,Richmond County,38.9,118,7.9,31
NY-087,Rockland County,34.7,118,8,26.7
NY-089,St. Lawrence County,23.5,117,9.3,14.2
NY-091,Saratoga County,27.7,118,8.6,19.1
NY-093,Schenectady County,29.1,119,8.6,20.5
NY-095,Schoharie County,27,115,6.7,20.3
NY-097,Schuyler County,29.5,117,7.8,21.7
NY-099,Seneca County,30.4,115,7.2,23.2
NY-101,Steuben County,29.2,117,7.5,21.7
NY-103,Suffolk County,36.9,118,7.3,29.6
NY-105,Sullivan County,29.5,117,7.7,21.8
NY-107,Tioga County,29.3,116,7,22.3
NY-109,Tompkins County,28.8,116,7.1,21.7
NY-111,Ulster County,30.3,117,7.8,22.5
NY-113,Warren County,24.5,116,8.2,16.3
NY-115,Washington County,26.9,116,8.4,18.5
NY-117,Wayne County,29.5,114,6.6,22.9
NY-119,Westchester County,35.3,117,8,27.3
NY-121,Wyoming County,28.7,118,7.7,21
NY-123,Yates County,30,116,7.6,22.4
NC-001,Alamance County,44.7,115,5.7,39
NC-003,Alexander County,43.3,115,5.2,38.1
NC-005,Alleghany County,38.2,113,6,32.2
NC-007,Anson County,47.9,113,5.9,42
NC-009,Ashe County,37.1,112,5.4,31.7
NC-011,Avery County,36.6,109,5.2,31.4
NC-013,Beaufort County,50.2,120,7.1,43.1
NC-015,Bertie County,47.9,120,7.2,40.7
NC-017,Bladen County,50.1,118,6.2,43.9
NC-019,Brunswick County,51.9,120,6.4,45.5
NC-021,Buncombe County,40,109,4.8,35.2
NC-023,Burke County,43,113,5,38
NC-025,Cabarrus County,46.2,115,5.9,40.3
NC-027,Caldwell County,42.7,112,5,37.7
NC-029,Camden County,48.4,121,7.7,40.7
NC-031,Carteret County,51.2,116,5.9,45.3
NC-033,Caswell County,42.9,111,4.7,38.2
NC-035,Catawba County,43.9,114,5.2,38.7
NC-037,Chatham County,46.3,115,6.1,40.2
NC-039,Cherokee County,41.3,101,3.9,37.4
NC-041,Chowan County,48.6,120,7.5,41.1
NC-043,Clay County,41.1,107,4.7,36.4
NC-045,Cleveland County,44.4,112,4.9,39.5
NC-047,Columbus County,51,119,6.2,44.8
NC-049,Craven County,50.2,119,6.5,43.7
NC-051,Cumberland County,49.4,118,6.7,42.7
NC-053,Currituck County,48.6,121,7.6,41
NC-055,Dare County,50,119,6.5,43.5
NC-057,Davidson County,44.5,115,5.9,38.6
NC-059,Davie County,44.2,117,6.5,37.7
NC-061,Duplin County,49.4,118,6.1,43.3
NC-063,Durham County,45,115,5.9,39.1
NC-065,Edgecombe County,47.2,118,6.6,40.6
NC-067,Forsyth County,43.5,116,6.1,37.4
NC-069,Franklin County,45.7,117,6.8,38.9
NC-071,Gaston County,45.3,113,5.4,39.9
NC-073,Gates County,47.2,120,7.2,40
NC-075,Graham County,39.8,105,4.3,35.5
NC-077,Granville County,43.9,114,5.9,38
NC-079,Greene County,48.6,117,6.6,42
NC-081,Guilford County,44.1,115,5.9,38.2
NC-083,Halifax County,45.8,118,6.5,39.3
NC-085,Harnett County,48.2,117,6.5,41.7
NC-087,Haywood County,37.5,107,4.5,33
NC-089,Henderson County,41.1,108,4.4,36.7
NC-091,Hertford County,46.7,119,6.7,40
NC-093,Hoke County,49.1,119,6.9,42.2
NC-095,Hyde County,51.1,121,7,44.1
NC-097,Iredell County,44.3,117,6.1,38.2
NC-099,Jackson County,38.9,106,4.3,34.6
NC-101,Johnston County,48,118,6.6,41.4
NC-103,Jones County,50,119,6.6,43.4
NC-105,Lee County,47.5,116,6.6,40.9
NC-107,Lenoir County,49.2,117,6.6,42.6
NC-109,Lincoln County,44.4,114,5.2,39.2
NC-111,McDowell County,41.7,110,4.5,37.2
NC-113,Macon County,40.2,107,4.6,35.6
NC-115,Madison County,40.6,110,5.3,35.3
NC-117,Martin County,48.5,121,7.2,41.3
NC-119,Mecklenburg County,46.3,113,5.8,40.5
NC-121,Mitchell County,37.6,109,4.9,32.7
NC-123,Montgomery County,47.1,116,6.1,41
NC-125,Moore County,47.8,117,6.6,41.2
NC-127,Nash County,46.3,117,6.7,39.6
NC-129,New Hanover County,51.6,119,6.2,45.4
NC-131,Northampton County,45.6,117,6.4,39.2
NC-133,Onslow County,50.8,118,6.4,44.4
NC-135,Orange County,44.6,114,5.7,38.9
NC-137,Pamlico County,51,119,6.5,44.5
NC-139,Pasquotank County,48.7,121,7.8,40.9
NC-141,Pender County,50.6,118,6.1,44.5
NC-143,Perquimans County,48.6,121,7.6,41
NC-145,Person County,42.8,111,5.1,37.7
NC-147,Pitt County,48.8,118,6.8,42
NC-149,Polk County,44.3,110,4.5,39.8
NC-151,Randolph County,45.1,113,5.4,39.7
NC-153,Richmond County,48.5,117,6.5,42
NC-155,Robeson County,50.4,119,6.7,43.7
NC-157,Rockingham County,43.2,115,5.4,37.8
NC-159,Rowan County,45.2,116,6.3,38.9
NC-161,Rutherford County,44.1,112,4.6,39.5
NC-163,Sampson County,49,117,6.2,42.8
NC-165,Scotland County,49.3,118,6.8,42.5
NC-167,Stanly County,47,114,6,41
NC-169,Stokes County,42.7,116,5.8,36.9
NC-171,Surry County,41.9,116,5.9,36
NC-173,Swain County,38.5,107,4.6,33.9
NC-175,Transylvania County,40.4,108,4.6,35.8
NC-177,Tyrrell County,50,121,7.3,42.7
NC-179,Union County,47,113,5.5,41.5
NC-181,Vance County,44.2,116,6.2,38
NC-183,Wake County,46.7,116,6.5,40.2
NC-185,Warren County,44.7,116,6.4,38.3
NC-187,Washington County,49.6,121,7.7,41.9
NC-189,Watauga County,37.4,110,5.4,32
NC-191,Wayne County,48.6,118,6.5,42.1
NC-193,Wilkes County,42.5,114,5.8,36.7
NC-195,Wilson County,47.6,118,6.6,41
NC-197,Yadkin County,43.2,117,6.2,37
NC-199,Yancey County,37.1,108,4.5,32.6
ND-001,Adams County,19.1,97,7.1,12
ND-003,Barnes County,11.7,95,6.4,5.3
ND-005,Benson County,10.3,101,7.3,3
ND-007,Billings County,17.9,93,6.6,11.3
ND-009,Bottineau County,9.5,93,6.4,3.1
ND-011,Bowman County,20.8,101,7.1,13.7
ND-013,Burke County,10.4,92,6.2,4.2
ND-015,Burleigh County,13.4,92,6.6,6.8
ND-017,Cass County,11.2,95,6,5.2
ND-019,Cavalier County,9.3,108,8.9,0.4
ND-021,Dickey County,12.4,87,4.7,7.7
ND-023,Divide County,11.4,93,6.7,4.7
ND-025,Dunn County,16.1,94,6.7,9.4
ND-027,Eddy County,10.2,93,6.4,3.8
ND-029,Emmons County,13.5,86,5,8.5
ND-031,Foster County,10.4,92,6,4.4
ND-033,Golden Valley County,18.7,92,6.4,12.3
ND-035,Grand Forks County,9.6,96,6.6,3
ND-037,Grant County,15.9,91,5.7,10.2
ND-039,Griggs County,9.7,96,6.3,3.4
ND-041,Hettinger County,17.7,94,6.6,11.1
ND-043,Kidder County,11.6,94,6.1,5.5
ND-045,LaMoure County,13.2,95,6,7.2
ND-047,Logan County,12.6,92,5.8,6.8
ND-049,McHenry County,11.4,96,6.9,4.5
ND-051,McIntosh County,12.5,88,4.7,7.8
ND-053,McKenzie County,15.9,93,7,8.9
ND-055,McLean County,13.8,94,6.7,7.1
ND-057,Mercer County,14.9,94,6,8.9
ND-059,Morton County,15.1,92,6.2,8.9
ND-061,Mountrail County,12.2,91,6.1,6.1
ND-063,Nelson County,9.1,98,6.8,2.3
ND-065,Oliver County,14.4,93,5.9,8.5
ND-067,Pembina County,10.4,110,9.4,1
ND-069,Pierce County,10.6,104,7.9,2.7
ND-071,Ramsey County,9.2,101,7.1,2.1
ND-073,Ransom County,12.6,95,5.8,6.8
ND-075,Renville County,10.8,93,6.2,4.6
ND-077,Richland County,12.4,91,5.3,7.1
ND-079,Rolette County,9.3,105,7.9,1.4
ND-081,Sargent County,12.4,89,4.9,7.5
ND-083,Sheridan County,13.1,99,7.7,5.4
ND-085,Sioux County,15,84,4.8,10.2
ND-087,Slope County,20.1,97,7,13.1
ND-089,Stark County,17,92,6.2,10.8
ND-091,Steele County,9.3,94,5.7,3.6
ND-093,Stutsman County,12,97,6,6
ND-095,Towner County,9.4,106,8.5,0.9
ND-097,Traill County,10,94,5.9,4.1
ND-099,Walsh County,9.7,102,7.6,2.1
ND-101,Ward County,12.6,94,6.6,6
ND-103,Wells County,10.7,95,6.3,4.4
ND-105,Williams County,13.3,94,6.7,6.6
OH-001,Adams County,37.9,116,7.6,30.3
OH-003,Allen County,33.5,117,8.2,25.3
OH-005,Ashland County,34.1,122,9.2,24.9
OH-007,Ashtabula County,32.7,120,8.4,24.3
OH-009,Athens County,37.4,117,7.8,29.6
OH-011,Auglaize County,33.3,117,7.8,25.5
OH-013,Belmont County,34.6,112,6.6,28
OH-015,Brown County,37.5,118,7.9,29.6
OH-017,Butler County,36.1,118,7.5,28.6
OH-019,Carroll County,34.2,117,7.9,26.3
OH-021,Champaign County,33.6,118,7.6,26
OH-023,Clark County,34.7,119,7.9,26.8
OH-025,Clermont County,37.6,119,7.8,29.8
OH-027,Clinton County,36,118,8,28
OH-029,Columbiana County,33.2,113,7.2,26
OH-031,Coshocton County,34.6,116,7.9,26.7
OH-033,Crawford County,33.8,120,8.9,24.9
OH-035,Cuyahoga County,35,121,9.3,25.7
OH-037,Darke County,34.5,121,8.6,25.9
OH-039,Defiance County,31.6,115,7.4,24.2
OH-041,Delaware County,34.7,120,8,26.7
OH-043,Erie County,34.3,119,8.2,26.1
OH-045,Fairfield County,35.5,115,7.6,27.9
OH-047,Fayette County,35.7,119,8.1,27.6
OH-049,Franklin County,35.7,118,7.9,27.8
OH-051,Fulton County,32.5,119,8.8,23.7
OH-053,Gallia County,37.7,110,6,31.7
OH-055,Geauga County,32.7,120,9.1,23.6
OH-057,Greene County,35.6,119,7.9,27.7
OH-059,Guernsey County,34.4,112,6.6,27.8
OH-061,Hamilton County,37.3,118,7.6,29.7
OH-063,Hancock County,34.3,121,9.1,25.2
OH-065,Hardin County,34.6,121,9.3,25.3
OH-067,Harrison County,34.5,115,7.5,27
OH-069,Henry County,33,118,8.4,24.6
OH-071,Highland County,36.9,116,8.3,28.6
OH-073,Hocking County,36.1,116,7.6,28.5
OH-075,Holmes County,34.2,120,8.4,25.8
OH-077,Huron County,33.7,119,8.5,25.2
OH-079,Jackson County,37.3,116,7.2,30.1
OH-081,Jefferson County,34.4,114,6.8,27.6
OH-083,Knox County,33.9,119,8.2,25.7
OH-085,Lake County,34.3,120,9,25.3
OH-087,Lawrence County,38.5,113,6.5,32
OH-089,Licking County,34.5,115,7.8,26.7
OH-091,Logan County,33.3,119,8,25.3
OH-093,Lorain County,34.8,119,8.7,26.1
OH-095,Lucas County,34.3,122,9.2,25.1
OH-097,Madison County,34.8,119,7.8,27
OH-099,Mahoning County,33.3,119,8.3,25
OH-101,Marion County,34.4,120,8.6,25.8
OH-103,Medina County,34.7,122,9.3,25.4
OH-105,Meigs County,37.8,114,6.9,30.9
OH-107,Mercer County,33.1,117,7.9,25.2
OH-109,Miami County,35.2,119,8.4,26.8
OH-111,Monroe County,35.6,114,6.8,28.8
OH-113,Montgomery County,35.8,119,8.1,27.7
OH-115,Morgan County,36.5,116,7.7,28.8
OH-117,Morrow County,33.6,120,8.4,25.2
OH-119,Muskingum County,35.6,116,7.8,27.8
OH-121,Noble County,35.5,114,7,28.5
OH-123,Ottawa County,34.4,121,8.8,25.6
OH-125,Paulding County,31,114,6.4,24.6
OH-127,Perry County,35.8,117,7.9,27.9
OH-129,Pickaway County,36.5,117,7.9,28.6
OH-131,Pike County,37.6,116,7.9,29.7
OH-133,Portage County,34.1,123,9.6,24.5
OH-135,Preble County,34.7,120,8.1,26.6
OH-137,Putnam County,33,117,8,25
OH-139,Richland County,33.8,122,9.3,24.5
OH-141,Ross County,37.1,116,8.1,29
OH-143,Sandusky County,34.1,120,8.5,25.6
OH-145,Scioto County,38,116,7.3,30.7
OH-147,Seneca County,33.8,120,8.5,25.3
OH-149,Shelby County,33.6,119,7.9,25.7
OH-151,Stark County,35.1,123,9.5,25.6
OH-153,Summit County,35.5,123,10,25.5
OH-155,Trumbull County,33.1,120,8.6,24.5
OH-157,Tuscarawas County,34.7,117,8,26.7
OH-159,Union County,34.3,119,8,26.3
OH-161,Van Wert County,32,115,7.1,24.9
OH-163,Vinton County,36.9,116,7.5,29.4
OH-165,Warren County,36.5,118,7.7,28.8
OH-167,Washington County,37.6,117,7.7,29.9
OH-169,Wayne County,34.4,121,8.9,25.5
OH-171,Williams County,31.3,117,8.1,23.2
OH-173,Wood County,34,119,8.8,25.2
OH-175,Wyandot County,34.8,121,9.3,25.5
OK-001,Adair County,41,111,4.7,36.3
OK-003,Alfalfa County,38.9,113,5.9,33
OK-005,Atoka County,45.2,116,5.1,40.1
OK-007,Beaver County,38,109,5,33
OK-009,Beckham County,43,121,6.8,36.2
OK-011,Blaine County,41,116,6.1,34.9
OK-013,Bryan County,46.2,115,5.4,40.8
OK-015,Caddo County,43.1,120,6.7,36.4
OK-017,Canadian County,42.5,119,6.8,35.7
OK-019,Carter County,45.5,116,5.4,40.1
OK-021,Cherokee County,41.6,114,4.9,36.7
OK-023,Choctaw County,45.8,112,4.9,40.9
OK-025,Cimarron County,36.7,100,3.6,33.1
OK-027,Cleveland County,43.7,117,6.3,37.4
OK-029,Coal County,44.9,116,5.3,39.6
OK-031,Comanche County,44.4,117,6.1,38.3
OK-033,Cotton County,45.6,116,6.1,39.5
OK-035,Craig County,39.8,115,5.4,34.4
OK-037,Creek County,42.3,117,6.2,36.1
OK-039,Custer County,41.6,117,6.5,35.1
OK-041,Delaware County,40.3,113,4.9,35.4
OK-043,Dewey County,40,113,5.7,34.3
OK-045,Ellis County,39,111,5.4,33.6
OK-047,Garfield County,40.9,117,6.9,34
OK-049,Garvin County,44.6,116,5.9,38.7
OK-051,Grady County,43.9,120,6.7,37.2
OK-053,Grant County,39.5,116,6.6,32.9
OK-055,Greer County,43.8,120,6.6,37.2
OK-057,Harmon County,44.6,122,6.9,37.7
OK-059,Harper County,37.9,109,4.9,33
OK-061,Haskell County,43.5,112,4.5,39
OK-063,Hughes County,43.8,115,5.3,38.5
OK-065,Jackson County,44.8,122,6.6,38.2
OK-067,Jefferson County,46.1,116,5.7,40.4
OK-069,Johnston County,45.6,118,5.5,40.1
OK-071,Kay County,40,118,6.8,33.2
OK-073,Kingfisher County,41.6,116,6.3,35.3
OK-075,Kiowa County,43.8,119,6.6,37.2
OK-077,Latimer County,43.9,112,4.5,39.4
OK-079,Le Flore County,43.6,109,4.5,39.1
OK-081,Lincoln County,42.6,117,5.9,36.7
OK-083,Logan County,41.9,116,6.3,35.6
OK-085,Love County,46.3,116,5.4,40.9
OK-087,McClain County,44.1,118,6.5,37.6
OK-089,McCurtain County,46.4,116,6,40.4
OK-091,McIntosh County,43.6,115,5.3,38.3
OK-093,Major County,39.8,113,5.7,34.1
OK-095,Marshall County,46.2,115,5.4,40.8
OK-097,Mayes County,40.8,113,4.9,35.9
OK-099,Murray County,45.1,115,5.5,39.6
OK-101,Muskogee County,43,114,5.2,37.8
OK-103,Noble County,41.6,118,7,34.6
OK-105,Nowata County,39.7,116,5.7,34
OK-107,Okfuskee County,43.3,117,5.7,37.6
OK-109,Oklahoma County,42.9,117,6.4,36.5
OK-111,Okmulgee County,43.2,116,5.7,37.5
OK-113,Osage County,40,116,5.9,34.1
OK-115,Ottawa County,40.2,115,5.9,34.3
OK-117,Pawnee County,41.4,117,6.4,35
OK-119,Payne County,41.9,118,6.4,35.5
OK-121,Pittsburg County,44.1,113,4.9,39.2
OK-123,Pontotoc County,44.6,115,5.6,39
OK-125,Pottawatomie County,43.8,117,6,37.8
OK-127,Pushmataha County,44.9,114,5,39.9
OK-129,Roger Mills County,41.4,118,6.4,35
OK-131,Rogers County,40.9,115,5.7,35.2
OK-133,Seminole County,43.8,118,5.7,38.1
OK-135,Sequoyah County,42.9,112,4.7,38.2
OK-137,Stephens County,44.8,116,5.8,39
OK-139,Texas County,38.3,115,5.2,33.1
OK-141,Tillman County,45.2,116,6.1,39.1
OK-143,Tulsa County,41.8,116,5.9,35.9
OK-145,Wagoner County,42.2,114,5.4,36.8
OK-147,Washington County,39.7,116,5.8,33.9
OK-149,Washita County,42.7,119,6.6,36.1
OK-151,Woods County,38,111,5.2,32.8
OK-153,Woodward County,38.6,111,5.2,33.4
OR-001,Baker County,30,110,5.7,24.3
OR-003,Benton County,42.8,112,4,38.8
OR-005,Clackamas County,39.1,112,4.8,34.3
OR-007,Clatsop County,43.2,117,4.9,38.3
OR-009,Columbia County,42.4,120,5.8,36.6
OR-011,Coos County,45.1,102,3.5,41.6
OR-013,Crook County,32.5,107,4.8,27.7
OR-015,Curry County,42.9,83,1.6,41.3
OR-017,Deschutes County,32.4,112,4.9,27.5
OR-019,Douglas County,41,105,3.4,37.6
OR-021,Gilliam County,37.8,115,7.6,30.2
OR-023,Grant County,30.4,100,4.7,25.7
OR-025,Harney County,30.4,96,4.3,26.1
OR-027,Hood River County,34.8,113,5.6,29.2
OR-029,Jackson County,37.4,91,2.4,35
OR-031,Jefferson County,36.1,117,6.2,29.9
OR-033,Josephine County,39.2,91,2.3,36.9
OR-035,Klamath County,30.9,100,3.6,27.3
OR-037,Lake County,31.9,106,4.4,27.5
OR-039,Lane County,40.2,105,3.4,36.8
OR-041,Lincoln County,43.5,97,2.7,40.8
OR-043,Linn County,39.3,104,3.8,35.5
OR-045,Malheur County,32.5,111,6,26.5
OR-047,Marion County,40.9,116,4.9,36
OR-049,Morrow County,36.7,113,6.8,29.9
OR-051,Multnomah County,42.6,119,6.1,36.5
OR-053,Polk County,43,118,4.6,38.4
OR-055,Sherman County,37.9,119,7.9,30
OR-057,Tillamook County,41.8,107,3.7,38.1
OR-059,Umatilla County,36.9,117,8,28.9
OR-061,Union County,31.2,110,5.6,25.6
OR-063,Wallowa County,29,95,4.5,24.5
OR-065,Wasco County,36.3,114,6.4,29.9
OR-067,Washington County,42.6,120,5.7,36.9
OR-069,Wheeler County,34.2,108,4.9,29.3
OR-071,Yamhill County,43.1,117,5,38.1
PA-001,Adams County,35.2,116,6.6,28.6
PA-003,Allegheny County,35,113,6.8,28.2
PA-005,Armstrong County,32.8,112,6.8,26
PA-007,Beaver County,33.8,111,6.4,27.4
PA-009,Bedford County,34.2,116,6.9,27.3
PA-011,Berks County,34.7,116,6.9,27.8
PA-013,Blair County,32.4,116,6.6,25.8
PA-015,Bradford County,30.2,118,7.6,22.6
PA-017,Bucks County,36.6,118,8.1,28.5
PA-019,Butler County,32.2,110,6.3,25.9
PA-021,Cambria County,30.7,113,6.3,24.4
PA-023,Cameron County,28.8,110,5.1,23.7
PA-025,Carbon County,30.5,116,7,23.5
PA-027,Centre County,30.7,111,5.6,25.1
PA-029,Chester County,36.1,116,7,29.1
PA-031,Clarion County,31,113,6.7,24.3
PA-033,Clearfield County,30.7,115,6.7,24
PA-035,Clinton County,29.4,108,4.9,24.5
PA-037,Columbia County,30.8,115,6.4,24.4
PA-039,Crawford County,30.9,116,7.7,23.2
PA-041,Cumberland County,34.8,116,6.5,28.3
PA-043,Dauphin County,34.4,116,7.2,27.2
PA-045,Delaware County,38.1,118,7.3,30.8
PA-047,Elk County,30.2,116,7.5,22.7
PA-049,Erie County,31.5,118,8,23.5
PA-051,Fayette County,34.7,116,7,27.7
PA-053,Forest County,30.5,115,7.3,23.2
PA-055,Franklin County,34.6,114,6.2,28.4
PA-057,Fulton County,35,116,6.9,28.1
PA-059,Greene County,35.7,114,6.9,28.8
PA-061,Huntingdon County,33.6,115,6.5,27.1
PA-063,Indiana County,32.4,114,6.8,25.6
PA-065,Jefferson County,31.2,116,7.6,23.6
PA-067,Juniata County,33.7,115,6.3,27.4
PA-069,Lackawanna County,30.1,117,7.6,22.5
PA-071,Lancaster County,35.8,118,7.2,28.6
PA-073,Lawrence County,32.6,111,6.7,25.9
PA-075,Lebanon County,34.4,118,7.1,27.3
PA-077,Lehigh County,34.9,118,7.9,27
PA-079,Luzerne County,30.4,116,7.3,23.1
PA-081,Lycoming County,30,113,6.3,23.7
PA-083,McKean County,29,115,7.3,21.7
PA-085,Mercer County,31.7,116,7.5,24.2
PA-087,Mifflin County,33,115,6.2,26.8
PA-089,Monroe County,30.2,117,7.2,23
PA-091,Montgomery County,36.9,118,7.6,29.3
PA-093,Montour County,31.6,114,6.2,25.4
PA-095,Northampton County,33.9,121,8,25.9
PA-097,Northumberland County,31.9,112,6.1,25.8
PA-099,Perry County,34.2,115,6.6,27.6
PA-101,Philadelphia County,39.1,119,8.1,31
PA-103,Pike County,29.9,117,7.3,22.6
PA-105,Potter County,28,111,5.9,22.1
PA-107,Schuylkill County,31.4,115,6.3,25.1
PA-109,Snyder County,32.4,112,5.9,26.5
PA-111,Somerset County,32,115,7.1,24.9
